date,ticker,size,price,market_value,entry_price
2021-05-25,ORLY,2953,35.6533333333,105284.29333323489,34.0666666667
2021-05-25,TPR,2766,38.1673214721,105570.8111918286,36.6783377859
2021-05-26,HD,367,280.7213075513,103024.7198713271,274.0953894422
2021-05-26,MOS,3224,31.3837127203,101181.0898102472,29.0288276473
2021-05-26,NTAP,1512,70.6881157583,106880.4310265496,65.9186255711
2021-05-26,ORLY,2953,35.4146666667,104579.5106667651,34.0666666667
2021-05-26,TPR,2766,39.0659980165,108056.55051363898,36.6783377859
2021-05-27,HD,367,281.9951823279,103492.23191433931,274.0953894422
2021-05-27,MOS,3224,31.861772096,102722.353237504,29.0288276473
2021-05-27,NTAP,1512,70.2787938392,106261.53628487041,65.9186255711
2021-05-27,ORLY,2953,35.2733333333,104162.1533332349,34.0666666667
2021-05-27,TPR,2766,39.7267895932,109884.30001479121,36.6783377859
2021-05-28,HD,367,282.1190312646,103537.68447410819,274.0953894422
2021-05-28,MOS,3224,31.994566367,103150.481967208,29.0288276473
2021-05-28,NTAP,1512,68.8461671226,104095.4046893712,65.9186255711
2021-05-28,ORLY,2953,35.6746666667,105347.2906667651,34.0666666667
2021-05-28,TPR,2766,39.5505785061,109396.90014787261,36.6783377859
2021-06-01,HD,367,279.8189795845,102693.5655075115,274.0953894422
2021-06-01,MOS,3224,33.2428325147,107174.8920273928,29.0288276473
2021-06-01,NTAP,1512,68.2588791518,103207.4252775216,65.9186255711
2021-06-01,ORLY,2953,35.8433333333,105845.36333323491,34.0666666667
2021-06-01,TPR,2766,39.621062941,109591.86009480599,36.6783377859
2021-06-02,CL,1364,73.6278063208,100428.3278215712,73.5300860181
2021-06-02,FCX,2408,40.7062616136,98020.67796554879,41.3261539224
2021-06-02,HD,367,278.5539511605,102229.30007590349,274.0953894422
2021-06-02,MAS,1810,54.1274982422,97970.771818382,55.2940784367
2021-06-02,MOS,3224,33.0879058652,106675.4085094048,29.0288276473
2021-06-02,NTAP,1512,68.5703197423,103678.3234503576,65.9186255711
2021-06-02,ORLY,2953,35.574,105050.022,34.0666666667
2021-06-02,TPL,638,155.7422227974,99363.5381447412,155.634606846
2021-06-02,TPR,2766,37.6298776564,104084.24159760239,36.6783377859
2021-06-02,WAT,313,317.21,99286.73,318.6
2021-06-03,CL,1364,74.5783583571,101724.8807990844,73.5300860181
2021-06-03,HD,367,276.9532197104,101641.83163371679,274.0953894422
2021-06-03,MAS,1810,53.8540810091,97475.886626471,55.2940784367
2021-06-03,MOS,3224,33.1677426353,106932.8022562072,29.0288276473
2021-06-03,NTAP,1512,70.0118447616,105857.9092795392,65.9186255711
2021-06-03,ORLY,2953,35.22,104004.66,34.0666666667
2021-06-03,TPL,638,153.5878141392,97989.0254208096,155.634606846
2021-06-03,TPR,2766,37.4624771236,103621.21172387761,36.6783377859
2021-06-03,WAT,313,316.28,98995.63999999998,318.6
2021-06-04,CL,1364,74.5961256849,101749.1154342036,73.5300860181
2021-06-04,HD,367,276.5797157054,101504.7556638818,274.0953894422
2021-06-04,MAS,1810,54.4829406452,98614.12256781201,55.2940784367
2021-06-04,MOS,3224,31.9701910826,103071.8960503024,29.0288276473
2021-06-04,NTAP,1512,71.8448950947,108629.48138318639,65.9186255711
2021-06-04,ORLY,2953,35.106,103668.01800000001,34.0666666667
2021-06-04,TPL,638,155.2950419508,99078.2367646104,155.634606846
2021-06-04,TPR,2766,37.6651198738,104181.72157093081,36.6783377859
2021-06-04,WAT,313,319.26,99928.37999999999,318.6
2021-06-07,CL,1364,74.5339400376,101664.29421128641,73.5300860181
2021-06-07,HD,367,275.6459556929,101162.0657392943,274.0953894422
2021-06-07,MAS,1810,53.9907896257,97723.329222517,55.2940784367
2021-06-07,MOS,3224,31.8637420557,102728.7043875768,29.0288276473
2021-06-07,NTAP,1512,72.1029458697,109019.65415498639,65.9186255711
2021-06-07,ORLY,2953,35.0293333333,103441.6213332349,34.0666666667
2021-06-07,TPL,638,157.7409540113,100638.7286592094,155.634606846
2021-06-07,TPR,2766,38.1937531352,105643.9211719632,36.6783377859
2021-06-07,WAT,313,318.71,99756.23,318.6
2021-06-08,CL,1364,73.6722246403,100488.9144093692,73.5300860181
2021-06-08,HD,367,276.4818932279,101468.8548146393,274.0953894422
2021-06-08,MAS,1810,53.936106179,97624.35218399,55.2940784367
2021-06-08,MOS,3224,31.7395515243,102328.3141143432,29.0288276473
2021-06-08,NTAP,1512,72.8326066819,110122.9013030328,65.9186255711
2021-06-08,ORLY,2953,35.2706666667,104154.27866676511,34.0666666667
2021-06-08,TPL,638,160.4446360565,102363.677804047,155.634606846
2021-06-08,TPR,2766,38.7664391684,107227.9707397944,36.6783377859
2021-06-08,WAT,313,323.09,101127.17,318.6
2021-06-09,CL,1364,73.3435290764,100040.5736602096,73.5300860181
2021-06-09,HD,367,273.3160021379,100306.9727846093,274.0953894422
2021-06-09,MAS,1810,53.2343352808,96354.146858248,55.2940784367
2021-06-09,MOS,3224,31.0032790881,99954.5717800344,29.0288276473
2021-06-09,NTAP,1512,72.9749795233,110338.16903922959,65.9186255711
2021-06-09,ORLY,2953,35.1986666667,103941.6626667651,34.0666666667
2021-06-09,TPL,638,159.3110364998,101640.4412868724,155.634606846
2021-06-09,TPR,2766,38.2554270157,105814.5111254262,36.6783377859
2021-06-09,WAT,313,328.0,102664.0,318.6
2021-06-10,CL,1364,74.2674301209,101300.7746849076,73.5300860181
2021-06-10,HD,367,274.1786185304,100623.5530006568,274.0953894422
2021-06-10,MAS,1810,53.2707909119,96420.13155053901,55.2940784367
2021-06-10,MOS,3224,30.5508707238,98496.0072135312,29.0288276473
2021-06-10,NTAP,1512,74.4165045426,112517.7548684112,65.9186255711
2021-06-10,ORLY,2953,35.1826666667,103894.41466676511,34.0666666667
2021-06-10,TPL,638,156.1698248012,99636.34822316561,155.634606846
2021-06-10,TPR,2766,37.6386882108,104108.6115910728,36.6783377859
2021-06-10,WAT,313,333.77,104470.01,318.6
2021-06-11,CL,1364,74.2940811126,101337.12663758639,73.5300860181
2021-06-11,HD,367,276.3662848454,101426.4265382618,274.0953894422
2021-06-11,MAS,1810,53.544208145,96915.01674245,55.2940784367
2021-06-11,MOS,3224,30.6839320074,98924.9967918576,29.0288276473
2021-06-11,NTAP,1512,74.1851486753,112167.9447970536,65.9186255711
2021-06-11,ORLY,2953,35.6506666667,105276.4186667651,34.0666666667
2021-06-11,TPL,638,160.148413827,102174.688021626,155.634606846
