date,ticker,pnl,pnl_comm,bar_len
2018-06-05,MPC,13485.557059327995,13485.557059327995,44
2018-06-05,NVDA,16791.3552272427,16791.3552272427,23
2018-06-05,WYNN,11377.99493112481,11377.99493112481,105
2018-06-06,TPL,-5007.615214167512,-5007.615214167512,2
2018-06-07,STX,-5007.0944001629305,-5007.0944001629305,3
2018-06-18,IBKR,-5005.243153888608,-5005.243153888608,10
2018-06-22,RL,-4996.0559322042245,-4996.0559322042245,14
2018-06-25,MU,-4886.114038925904,-4886.114038925904,15
2018-07-05,IBKR,-5007.375817560101,-5007.375817560101,1
2018-07-05,LMT,-1649.7020605276066,-1649.7020605276066,44
2018-07-05,ON,721.9200000000006,721.9200000000006,44
2018-07-16,CF,-5043.121000036012,-5043.121000036012,8
2018-07-18,VLO,-5050.377367299808,-5050.377367299808,10
2018-07-27,STX,-5015.292062451037,-5015.292062451037,17
2018-08-03,TSCO,4000.150852733997,4000.150852733997,22
2018-08-15,MU,-4943.078279806109,-4943.078279806109,9
2018-08-31,LULU,30090.948,30090.948,63
2018-09-07,ALGN,-4984.71400000001,-4984.71400000001,2
2018-09-19,VLO,-4949.042131022825,-4949.042131022825,33
2018-09-26,STX,-4976.1694419522155,-4976.1694419522155,15
2018-10-03,AMD,-5377.5800000000045,-5377.5800000000045,1
2018-10-03,CF,20549.344920769807,20549.344920769807,43
2018-10-05,FTNT,-5048.643999999992,-5048.643999999992,3
